"pid","pmid","oid","row.in.file.int","interval","t.start","t.end","t.start.orig","t.end.orig","dt","dt.calc","dt.diff","ct","mt","cta","bta","bg.dl","bg.val","bg.unit","MOL","ustar","rl","air.pres","air.pres.unit","j.NH3","j.rel","e.int","e.cum","e.rel","air.temp","soil.temp","soil.temp.surf","pH.surf","rad","wind","wind.2m","soil.temp.z.int","air.temp.z.int","wind.z.int","wind.loc.int","far.loc.int","rain","rain.rate","rain.cum","rh","notes.int","flag.int"
2441,2445,71914,15,5,2017-04-03 10:00:00,2017-04-11 09:30:00,"1491213600","1491213600",192,192,0,478,382,478,286,NA,4.07,"µg/m3",-3.69,0.144,0.242,NA,NA,-0.00213,-2.86e-05,-0.408,3.57,0.048,12,NA,NA,7.98,219,1.36,1.48,2,NA,1.3,"Field",NA,0.2,0.00104,18.6,74.9,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2441,2445,71915,16,6,2017-04-11 09:30:00,2017-04-18 14:00:00,"1491903000","1491903000",172,172,0,650,564,650,478,NA,3.3,"µg/m3",9.7,0.134,0.28,NA,NA,-0.00223,-3e-05,-0.385,3.19,0.0428,10.5,NA,NA,7.19,212,1.22,1.33,2,NA,1.3,"Field",NA,0,0,18.6,76.6,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2442,2446,71916,5,1,2017-03-22 11:30:00,2017-03-23 10:30:00,"1490182200","1490182200",23,23,0,23,11.5,22.4,-0.55,NA,1.89,"µg/m3",-17.7,0.0938,0.065,NA,NA,0.00883,0.000376,0.203,0.203,0.00865,5.98,NA,NA,0.958,44.5,1.23,1.34,2,NA,1.3,"Field",NA,13.8,0.6,13.8,98.3,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2442,2446,71917,6,2,2017-03-23 10:30:00,2017-03-24 09:00:00,"1490265000","1490265000",22.5,22.5,0,45.5,34.2,45,22.4,NA,1.79,"µg/m3",-53.8,0.1,0.065,NA,NA,0.000296,1.26e-05,0.00666,0.21,0.00893,4.68,NA,NA,0.938,53.4,1.07,1.16,2,NA,1.3,"Field",NA,1.4,0.0622,15.2,97.5,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2442,2446,71918,7,3,2017-03-24 09:00:00,2017-03-28 11:45:00,"1490346000","1490346000",98.8,98.8,0,144,94.9,144,45,NA,6.47,"µg/m3",1.61,0.184,0.1,NA,NA,-0.00123,-5.23e-05,-0.121,0.0884,0.00377,10.6,NA,NA,4.11,160,1.66,1.81,2,NA,1.3,"Field",NA,0.4,0.00405,15.6,80.9,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2442,2446,71919,8,4,2017-03-28 11:45:00,2017-04-03 10:00:00,"1490701500","1490701500",142,142,0,286,215,286,144,NA,3.75,"µg/m3",-34.5,0.129,0.17,NA,NA,-0.00108,-4.62e-05,-0.154,-0.0658,-0.0028,12.3,NA,NA,5.93,178,1.4,1.52,2,NA,1.3,"Field",NA,2.8,0.0197,18.4,77.8,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2442,2446,71920,9,5,2017-04-03 10:00:00,2017-04-11 09:30:00,"1491213600","1491213600",192,192,0,478,382,477,286,NA,4.07,"µg/m3",-3.69,0.144,0.242,NA,NA,-0.00163,-6.93e-05,-0.312,-0.377,-0.0161,12,NA,NA,7.98,219,1.36,1.48,2,NA,1.3,"Field",NA,0.2,0.00104,18.6,74.9,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2442,2446,71921,10,6,2017-04-11 09:30:00,2017-04-18 14:00:00,"1491903000","1491903000",172,172,0,650,564,650,477,NA,3.3,"µg/m3",9.7,0.134,0.28,NA,NA,-0.00133,-5.66e-05,-0.229,-0.607,-0.0258,10.5,NA,NA,7.19,212,1.22,1.33,2,NA,1.3,"Field",NA,0,0,18.6,76.6,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2443,2447,71922,37,1,2017-04-19 12:30:00,2017-04-19 16:30:00,"1492605000","1492605000",4,4,0,4,2,4.15,0.15,NA,6.08,"µg/m3",-21.2,0.331,0.28,NA,NA,5.54,0.0873,22.2,22.2,0.349,11.9,NA,NA,0.167,733,2.89,3.23,2,NA,1.3,"Field",NA,0,0,0,44,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2443,2447,71923,38,2,2017-04-19 16:30:00,2017-04-20 14:15:00,"1492619400","1492619400",21.8,21.8,0,25.8,14.9,25.9,4.15,NA,2.32,"µg/m3",-7.46,0.231,0.28,NA,NA,0.491,0.00774,10.7,32.8,0.517,5.36,NA,NA,0.906,220,1.82,2.04,2,NA,1.3,"Field",NA,0,0,0,58,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2443,2447,71924,39,3,2017-04-20 14:15:00,2017-04-21 10:30:00,"1492697700","1492697700",20.2,20.2,0,46,35.9,46.2,25.9,NA,3.15,"µg/m3",-18.1,0.169,0.28,NA,NA,0.112,0.00176,2.27,35.1,0.553,6.58,NA,NA,0.844,186,1.2,1.34,2,NA,1.3,"Field",NA,0,0,0,59,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2443,2447,71925,40,4,2017-04-21 10:30:00,2017-04-25 10:15:00,"1492770600","1492770600",95.8,95.8,0,142,93.9,142,46.2,NA,2.77,"µg/m3",-2.2,0.181,0.28,NA,NA,0.0232,0.000366,2.22,37.3,0.588,10.9,NA,NA,3.99,273,1.53,1.71,2,NA,1.3,"Field",NA,0,0,0,64.7,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2443,2447,71926,41,5,2017-04-25 10:15:00,2017-04-26 15:15:00,"1493115300","1493115300",29,29,0,171,156,171,142,NA,4.01,"µg/m3",27.9,0.154,0.28,NA,NA,0.0122,0.000192,0.353,37.7,0.594,5.82,NA,NA,1.21,175,1.39,1.56,2,NA,1.3,"Field",NA,1,0.0345,1,74.8,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2443,2447,71927,42,6,2017-04-26 15:15:00,2017-05-02 10:00:00,"1493219700","1493219700",139,139,0,310,240,310,171,NA,7.43,"µg/m3",-2.1,0.181,0.28,NA,NA,-0.00103,-1.62e-05,-0.143,37.5,0.591,7.94,NA,NA,5.78,185,1.6,1.79,2,NA,1.3,"Field",NA,17.4,0.125,18.4,82.5,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2443,2447,71928,43,7,2017-05-02 10:00:00,2017-05-10 10:30:00,"1493719200","1493719200",192,192,0,502,406,502,310,NA,1.56,"µg/m3",-13.7,0.195,0.28,NA,NA,-0.00138,-2.17e-05,-0.265,37.3,0.587,11.7,NA,NA,8.02,198,1.51,1.69,2,NA,1.3,"Field",NA,23.4,0.122,41.8,84,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2444,2448,71929,30,1,2017-04-19 11:30:00,2017-04-19 16:15:00,"1492601400","1492601400",4.75,4.75,0,4.75,2.38,5.07,0.317,NA,6.08,"µg/m3",-25.1,0.366,0.28,NA,NA,2.16,0.0344,10.2,10.2,0.163,11.3,NA,NA,0.198,741,2.89,3.23,2,NA,1.3,"Field",NA,0,0,0,47.2,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2444,2448,71930,31,2,2017-04-19 16:15:00,2017-04-20 14:15:00,"1492618500","1492618500",22,22,0,26.8,15.8,27.1,5.07,NA,2.32,"µg/m3",-7.46,0.231,0.28,NA,NA,0.192,0.00306,4.22,14.5,0.231,5.36,NA,NA,0.917,220,1.82,2.04,2,NA,1.3,"Field",NA,0,0,0,58,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2444,2448,71931,32,3,2017-04-20 14:15:00,2017-04-21 10:30:00,"1492697700","1492697700",20.2,20.2,0,47,36.9,47.3,27.1,NA,3.15,"µg/m3",-18.1,0.169,0.28,NA,NA,0.0563,0.000898,1.14,15.6,0.249,6.58,NA,NA,0.844,186,1.2,1.34,2,NA,1.3,"Field",NA,0,0,0,59,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2444,2448,71932,33,4,2017-04-21 10:30:00,2017-04-25 10:15:00,"1492770600","1492770600",95.8,95.8,0,143,94.9,143,47.3,NA,2.77,"µg/m3",-2.2,0.181,0.28,NA,NA,0.0178,0.000284,1.71,17.3,0.276,10.9,NA,NA,3.99,273,1.53,1.71,2,NA,1.3,"Field",NA,0,0,0,64.7,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2444,2448,71933,34,5,2017-04-25 10:15:00,2017-04-26 15:15:00,"1493115300","1493115300",29,29,0,172,157,172,143,NA,4.01,"µg/m3",27.9,0.154,0.28,NA,NA,0.0212,0.000338,0.615,17.9,0.286,5.82,NA,NA,1.21,175,1.39,1.56,2,NA,1.3,"Field",NA,1,0.0345,1,74.8,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2444,2448,71934,35,6,2017-04-26 15:15:00,2017-05-02 10:00:00,"1493219700","1493219700",139,139,0,310,241,311,172,NA,7.43,"µg/m3",-2.1,0.181,0.28,NA,NA,-0.00132,-2.11e-05,-0.184,17.7,0.283,7.94,NA,NA,5.78,185,1.6,1.79,2,NA,1.3,"Field",NA,17.4,0.125,18.4,82.5,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2444,2448,71935,36,7,2017-05-02 10:00:00,2017-05-10 10:30:00,"1493719200","1493719200",192,192,0,503,407,503,311,NA,1.56,"µg/m3",-13.7,0.195,0.28,NA,NA,-0.00381,-6.07e-05,-0.733,17,0.271,11.7,NA,NA,8.02,198,1.51,1.69,2,NA,1.3,"Field",NA,23.4,0.122,41.8,84,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2445,2449,71936,23,1,2017-04-19 10:40:00,2017-04-19 15:00:00,"1492598400","1492598400",4.33,4.33,0,4.33,2.17,4.58,0.25,NA,6.08,"µg/m3",-29.6,0.397,0.28,NA,NA,1.22,0.0268,5.28,5.28,0.116,11,NA,NA,0.181,743,2.9,3.25,2,NA,1.3,"Field",NA,0,0,0,49.4,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2445,2449,71937,24,2,2017-04-19 15:00:00,2017-04-20 14:15:00,"1492614000","1492614000",23.2,23.2,0,27.6,16,27.8,4.58,NA,2.32,"µg/m3",-8.24,0.234,0.28,NA,NA,0.0655,0.00144,1.52,6.81,0.15,5.69,NA,NA,0.969,239,1.87,2.09,2,NA,1.3,"Field",NA,0,0,0,57.2,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2445,2449,71938,25,3,2017-04-20 14:15:00,2017-04-21 10:30:00,"1492697700","1492697700",20.2,20.2,0,47.8,37.7,48.1,27.8,NA,3.15,"µg/m3",-18.1,0.169,0.28,NA,NA,0.0143,0.000313,0.289,7.1,0.156,6.58,NA,NA,0.844,186,1.2,1.34,2,NA,1.3,"Field",NA,0,0,0,59,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2445,2449,71939,26,4,2017-04-21 10:30:00,2017-04-25 10:15:00,"1492770600","1492770600",95.8,95.8,0,144,95.7,144,48.1,NA,2.77,"µg/m3",-2.2,0.181,0.28,NA,NA,0.00544,0.00012,0.521,7.62,0.167,10.9,NA,NA,3.99,273,1.53,1.71,2,NA,1.3,"Field",NA,0,0,0,64.7,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2445,2449,71940,27,5,2017-04-25 10:15:00,2017-04-26 15:15:00,"1493115300","1493115300",29,29,0,173,158,173,144,NA,4.01,"µg/m3",27.9,0.154,0.28,NA,NA,0.000665,1.46e-05,0.0193,7.64,0.168,5.82,NA,NA,1.21,175,1.39,1.56,2,NA,1.3,"Field",NA,1,0.0345,1,74.8,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2445,2449,71941,28,6,2017-04-26 15:15:00,2017-05-02 10:00:00,"1493219700","1493219700",139,139,0,311,242,312,173,NA,7.43,"µg/m3",-2.1,0.181,0.28,NA,NA,-0.00437,-9.6e-05,-0.606,7.03,0.154,7.94,NA,NA,5.78,185,1.6,1.79,2,NA,1.3,"Field",NA,17.4,0.125,18.4,82.5,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2445,2449,71942,29,7,2017-05-02 10:00:00,2017-05-10 10:30:00,"1493719200","1493719200",192,192,0,504,408,504,312,NA,1.56,"µg/m3",-13.7,0.195,0.28,NA,NA,-0.0024,-5.28e-05,-0.462,6.57,0.144,11.7,NA,NA,8.02,198,1.51,1.69,2,NA,1.3,"Field",NA,23.4,0.122,41.8,84,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2446,2450,71943,52,1,2017-08-02 11:15:00,2017-08-02 18:00:00,"1501672500","1501672500",6.75,6.75,0,6.75,3.38,7.33,0.583,NA,10.9,"µg/m3",-22.8,0.336,0.135,NA,NA,7.64,0.115,51.5,51.5,0.779,27.6,NA,NA,0.281,732,3.56,3.88,2,NA,1.3,"Field",NA,0,0,0,42.3,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2446,2450,71944,53,2,2017-08-02 18:00:00,2017-08-03 17:00:00,"1501696800","1501696800",23,23,0,29.8,18.2,30.3,7.33,NA,4.03,"µg/m3",-25.8,0.287,0.135,NA,NA,0.363,0.00549,8.35,59.9,0.906,21.3,NA,NA,0.958,218,2.49,2.71,2,NA,1.3,"Field",NA,0,0,0,71.1,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2446,2450,71945,54,3,2017-08-03 17:00:00,2017-08-04 14:00:00,"1501779600","1501779600",21,21,0,50.8,40.2,51.3,30.3,NA,72,"µg/m3",-12.3,0.234,0.135,NA,NA,0.0129,0.000195,0.271,60.2,0.91,19.9,NA,NA,0.875,156,2.22,2.42,2,NA,1.3,"Field",NA,0,0,0,69.6,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2446,2450,71946,55,4,2017-08-04 14:00:00,2017-08-08 15:30:00,"1501855200","1501855200",97.5,97.5,0,148,99.5,149,51.3,NA,3.21,"µg/m3",108,0.214,0.135,NA,NA,-0.00416,-6.3e-05,-0.406,59.8,0.904,18.7,NA,NA,4.06,236,1.61,1.75,2,NA,1.3,"Field",NA,5.2,0.0533,5.2,67.2,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2447,2451,71947,48,1,2017-08-02 15:30:00,2017-08-02 18:00:00,"1501687800","1501687800",2.5,2.5,0,2.5,1.25,3.52,1.02,NA,10.9,"µg/m3",-20.6,0.293,0.135,NA,NA,6,0.138,15,15,0.346,29.2,NA,NA,0.104,610,3.94,4.29,2,NA,1.3,"Field",NA,0,0,0,41.3,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2447,2451,71948,49,2,2017-08-02 18:00:00,2017-08-03 17:00:00,"1501696800","1501696800",23,23,0,25.5,14,26.5,3.52,NA,4.03,"µg/m3",-25.8,0.287,0.135,NA,NA,0.338,0.0078,7.77,22.8,0.526,21.3,NA,NA,0.958,218,2.49,2.71,2,NA,1.3,"Field",NA,0,0,0,71.1,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2447,2451,71949,50,3,2017-08-03 17:00:00,2017-08-04 14:00:00,"1501779600","1501779600",21,21,0,46.5,36,47.5,26.5,NA,72,"µg/m3",-12.3,0.234,0.135,NA,NA,-0.475,-0.011,-9.97,12.8,0.295,19.9,NA,NA,0.875,156,2.22,2.42,2,NA,1.3,"Field",NA,0,0,0,69.6,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2447,2451,71950,51,4,2017-08-04 14:00:00,2017-08-08 15:30:00,"1501855200","1501855200",97.5,97.5,0,144,95.2,145,47.5,NA,3.21,"µg/m3",108,0.214,0.135,NA,NA,-0.000167,-3.86e-06,-0.0163,12.8,0.295,18.7,NA,NA,4.06,236,1.61,1.75,2,NA,1.3,"Field",NA,5.2,0.0533,5.2,67.2,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2448,2452,71951,44,1,2017-08-02 12:00:00,2017-08-02 18:00:00,"1501675200","1501675200",6,6,0,6,3,7.57,1.57,NA,10.9,"µg/m3",-24,0.338,0.135,NA,NA,5.87,0.293,35.2,35.2,1.76,28.1,NA,NA,0.25,726,3.7,4.03,2,NA,1.3,"Field",NA,0,0,0,41.8,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2448,2452,71952,45,2,2017-08-02 18:00:00,2017-08-03 17:00:00,"1501696800","1501696800",23,23,0,29,17.5,30.6,7.57,NA,4.03,"µg/m3",-25.8,0.287,0.135,NA,NA,0.164,0.00818,3.76,39,1.95,21.3,NA,NA,0.958,218,2.49,2.71,2,NA,1.3,"Field",NA,0,0,0,71.1,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2448,2452,71953,46,3,2017-08-03 17:00:00,2017-08-04 14:00:00,"1501779600","1501779600",21,21,0,50,39.5,51.6,30.6,NA,72,"µg/m3",-12.3,0.234,0.135,NA,NA,-0.539,-0.0269,-11.3,27.7,1.38,19.9,NA,NA,0.875,156,2.22,2.42,2,NA,1.3,"Field",NA,0,0,0,69.6,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2448,2452,71954,47,4,2017-08-04 14:00:00,2017-08-08 15:30:00,"1501855200","1501855200",97.5,97.5,0,148,98.8,149,51.6,NA,3.21,"µg/m3",108,0.214,0.135,NA,NA,-0.0131,-0.000653,-1.27,26.4,1.32,18.7,NA,NA,4.06,236,1.61,1.75,2,NA,1.3,"Field",NA,5.2,0.0533,5.2,67.2,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2449,2453,71955,66,1,2018-03-21 11:45:00,2018-03-22 09:30:00,"1521632700","1521632700",21.8,21.8,0,21.8,10.9,21.8,0,NA,20.1,"µg/m3",49.9,0.108,0.717,NA,NA,0.341,0.00414,7.42,7.42,0.0901,2.54,NA,NA,NA,145,1.25,1.43,2,NA,1.3,"Field",NA,0,0,0,79.6,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2449,2453,71956,67,2,2018-03-22 09:30:00,2018-03-23 15:00:00,"1521711000","1521711000",29.5,29.5,0,51.2,36.5,51.2,21.8,NA,11.3,"µg/m3",-405,0.227,0.717,NA,NA,0.312,0.00378,9.19,16.6,0.202,5.07,NA,NA,NA,92,2.08,2.37,2,NA,1.3,"Field",NA,0,0,0,80.5,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2449,2453,71957,68,3,2018-03-23 15:00:00,2018-03-27 17:00:00,"1521817200","1521817200",98,98,0,149,100,149,51.2,NA,11.7,"µg/m3",-22.2,0.168,0.717,NA,NA,0.0629,0.000765,6.17,22.8,0.277,8.4,NA,NA,NA,113,1.59,1.81,2,NA,1.3,"Field",NA,19.2,0.196,19.2,89.1,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2449,2453,71958,69,4,2018-03-27 17:00:00,2018-04-03 11:30:00,"1522170000","1522170000",162,162,0,312,230,312,149,NA,2.2,"µg/m3",-16.9,0.257,0.717,NA,NA,0.00914,0.000111,1.49,24.3,0.295,8.22,NA,NA,NA,105,2.22,2.53,2,NA,1.3,"Field",NA,36.4,0.224,55.6,86.9,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
2449,2453,71959,70,5,2018-04-03 11:30:00,2018-04-10 15:45:00,"1522755000","1522755000",172,172,0,484,398,484,312,NA,4.6,"µg/m3",20.8,0.242,0.717,NA,NA,-0.00232,-2.82e-05,-0.399,23.9,0.29,11.5,NA,NA,NA,131,2.04,2.33,2,NA,1.3,"Field",NA,57.6,0.334,113,85.6,"Inversion with FIDES, 2 or 3 concentration measurement heights with 2 or 3 passive badges per measurement height, 3 places of measurement per treatment",""
