"institute","proj","exper","field","plot","rep","app.start","uptake","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","eGylle","21D","FoulumgårdD","5","2",2021-08-20 11:23:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER7","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:5.T:AER7.R:2.R2:.T:2021-08-20 11:23:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.21,NA,NA,5.24,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.95,NA,2.8,1.95,NA,NA,0.3,7.9,2021-08-20 11:23:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,15,NA,"20-08-2021 11:23","20-08-2021 11:23","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:5.T:AER7.R:2.R2:.T:2021-08-20 11:23:00","D:1.I:AU.Pr:eGylle.E:21D","","Pedersen, Johanna",70,NA,5.84,8.54,12.9,15.9,18.8,20.4,21.6,23.3,23.4,23.4,NA,5.84,8.54,12.9,15.9,18.8,20.4,21.6,23.3,23.4,23.4,NA,0.0834,0.122,0.184,0.227,0.268,0.292,0.309,0.333,0.335,0.335,NA,0,0,0,0,0,0,0,0,0,0,NA,16.1,16.4,15.5,13.5,13.3,13.5,14,14.6,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390,1520,136,1.33,0.0182,1.27,1.33,1.33,1.33,181,2021-08-20 11:23:00,2021-08-27 23:18:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2021-08-20,"",NA,205,1910,1914,344
"AU","eGylle","21D","FoulumgårdD","6","3",2021-08-20 11:31:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER25","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:6.T:AER25.R:3.R2:.T:2021-08-20 11:31:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.21,NA,NA,5.24,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.95,NA,2.8,1.95,NA,NA,0.3,7.9,2021-08-20 11:31:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,16,NA,"20-08-2021 11:31","20-08-2021 11:31","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:6.T:AER25.R:3.R2:.T:2021-08-20 11:31:00","D:1.I:AU.Pr:eGylle.E:21D","","Pedersen, Johanna",70,NA,9.39,13.1,18.8,22.8,26.8,29,30.5,32.8,33,33,NA,9.39,13.1,18.8,22.8,26.8,29,30.5,32.8,33,33,NA,0.134,0.187,0.268,0.326,0.382,0.414,0.435,0.468,0.471,0.471,NA,0,0,0,0,0,0,0,0,0,0,NA,16.2,16.3,15.2,13.5,13.3,13.5,14,14.6,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.356,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,1660,136,1.33,0.033,2.31,1.33,1.33,1.33,181,2021-08-20 11:31:00,2021-08-27 23:26:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2021-08-20,"",NA,205,1911,1915,344
"AU","eGylle","21D","FoulumgårdD","8","1",2021-08-20 11:47:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER54","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:8.T:AER54.R:1.R2:.T:2021-08-20 11:47:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.21,NA,NA,5.24,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.95,NA,2.8,1.95,NA,NA,0.3,7.9,2021-08-20 11:47:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,17,NA,"20-08-2021 11:47","20-08-2021 11:47","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:8.T:AER54.R:1.R2:.T:2021-08-20 11:47:00","D:1.I:AU.Pr:eGylle.E:21D","","Pedersen, Johanna",70,NA,12,17.2,24.7,29,33.1,35.3,36.8,39.2,39.4,39.4,NA,12,17.2,24.7,29,33.1,35.3,36.8,39.2,39.4,39.4,NA,0.172,0.245,0.353,0.415,0.473,0.504,0.526,0.559,0.563,0.563,NA,0,0,0,0,0,0,0,0,0,0,NA,16.2,16.3,15.2,13.5,13.3,13.5,14,14.6,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.777,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660,1790,136,1.33,0.0385,2.69,1.33,1.33,1.33,181,2021-08-20 11:47:00,2021-08-27 23:42:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2021-08-20,"",NA,205,1912,1916,344
"AU","eGylle","21D","FoulumgårdD","9","2",2021-08-20 11:55:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER54","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:9.T:AER54.R:2.R2:.T:2021-08-20 11:55:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.21,NA,NA,5.24,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.95,NA,2.8,1.95,NA,NA,0.3,7.9,2021-08-20 11:55:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,18,NA,"20-08-2021 11:55","20-08-2021 11:55","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:21D.F:FoulumgårdD.P:9.T:AER54.R:2.R2:.T:2021-08-20 11:55:00","D:1.I:AU.Pr:eGylle.E:21D","","Pedersen, Johanna",70,NA,12.7,17.1,23.2,27.3,31.3,33.5,35.1,37.4,37.6,37.6,NA,12.7,17.1,23.2,27.3,31.3,33.5,35.1,37.4,37.6,37.6,NA,0.181,0.244,0.332,0.39,0.447,0.478,0.501,0.534,0.537,0.537,NA,0,0,0,0,0,0,0,0,0,0,NA,16.5,16.6,15.2,13.5,13.4,13.6,14.1,14.7,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.777,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790,1930,136,1.33,0.0474,3.31,1.33,1.33,1.33,181,2021-08-20 02:22:00,2021-08-27 23:50:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2021-08-20,"",NA,205,1913,1917,344
"AU","eGylle","22A","FoulumgårdD","1","1",2022-01-05 13:26:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER25","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:1.T:AER25.R:1.R2:.T:2022-01-05 13:26:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.27,NA,NA,NA,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.47,NA,2.49,1.72,NA,NA,0.16,7.9,2022-01-05 13:26:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,19,NA,"05-01-2022 13:26","05-01-2022 13:26","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:1.T:AER25.R:1.R2:.T:2022-01-05 13:26:00","D:1.I:AU.Pr:eGylle.E:22A","","Pedersen, Johanna",61.7,NA,1.98,3.4,7.22,12.2,16.1,18.2,19.6,22.5,24.4,24.4,NA,1.98,3.4,7.22,12.2,16.1,18.2,19.6,22.5,24.4,24.4,NA,0.0321,0.0551,0.117,0.197,0.261,0.295,0.317,0.365,0.396,0.396,NA,0,0,0,0,0,0,0,0,0,0,NA,2.15,1.43,0.583,-0.815,0.2,0.61,0.773,1.17,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.415,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,2050,122,1.73,0.00469,0.29,1.73,1.73,1.73,211,2022-01-05 13:26:00,2022-01-14 07:03:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2022-01-05,"",NA,205,1914,1918,346
"AU","eGylle","22A","FoulumgårdD","10","3",2022-01-05 14:38:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER7","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:10.T:AER7.R:3.R2:.T:2022-01-05 14:38:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.27,NA,NA,NA,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.47,NA,2.49,1.72,NA,NA,0.16,7.9,2022-01-05 14:38:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,25,NA,"05-01-2022 14:38","05-01-2022 14:38","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:10.T:AER7.R:3.R2:.T:2022-01-05 14:38:00","D:1.I:AU.Pr:eGylle.E:22A","","Pedersen, Johanna",61.7,NA,1.07,2.06,5,9.83,15.4,18.1,19.8,23.5,25.7,25.7,NA,1.07,2.06,5,9.83,15.4,18.1,19.8,23.5,25.7,25.7,NA,0.0173,0.0334,0.0811,0.159,0.25,0.294,0.321,0.381,0.417,0.417,NA,0,0,0,0,0,0,0,0,0,0,NA,1.55,1.03,0.367,-1,0.167,0.571,0.735,1.11,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.128,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050,2180,124,1.73,0.00187,0.115,1.73,1.73,1.73,215,2022-01-05 14:38:00,2022-01-14 08:15:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2022-01-05,"",NA,205,1915,1919,346
"AU","eGylle","22A","FoulumgårdD","12","3",2022-01-05 14:54:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER25","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:12.T:AER25.R:3.R2:.T:2022-01-05 14:54:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.27,NA,NA,NA,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.47,NA,2.49,1.72,NA,NA,0.16,7.9,2022-01-05 14:54:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,26,NA,"05-01-2022 14:54","05-01-2022 14:54","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:12.T:AER25.R:3.R2:.T:2022-01-05 14:54:00","D:1.I:AU.Pr:eGylle.E:22A","","Pedersen, Johanna",61.7,NA,2.4,4.1,8.34,12.8,16.8,19,20.4,23.3,25.1,25.1,NA,2.4,4.1,8.34,12.8,16.8,19,20.4,23.3,25.1,25.1,NA,0.0389,0.0664,0.135,0.208,0.272,0.307,0.33,0.378,0.407,0.407,NA,0,0,0,0,0,0,0,0,0,0,NA,1,0.667,0.2,-0.992,0.174,0.598,0.733,1.2,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.415,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180,2300,122,1.73,0.00573,0.354,1.73,1.73,1.73,211,2022-01-05 14:54:00,2022-01-14 08:31:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2022-01-05,"",NA,205,1916,1920,346
"AU","eGylle","22A","FoulumgårdD","2","1",2022-01-05 13:34:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER54","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:2.T:AER54.R:1.R2:.T:2022-01-05 13:34:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.27,NA,NA,NA,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.47,NA,2.49,1.72,NA,NA,0.16,7.9,2022-01-05 13:34:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,20,NA,"05-01-2022 13:34","05-01-2022 13:34","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:2.T:AER54.R:1.R2:.T:2022-01-05 13:34:00","D:1.I:AU.Pr:eGylle.E:22A","","Pedersen, Johanna",61.7,NA,3.43,5.6,11,17.6,21.6,23.8,25.4,28.4,30.1,30.1,NA,3.43,5.6,11,17.6,21.6,23.8,25.4,28.4,30.1,30.1,NA,0.0556,0.0908,0.179,0.285,0.349,0.386,0.411,0.46,0.488,0.488,NA,0,0,0,0,0,0,0,0,0,0,NA,2.3,1.53,0.55,-0.831,0.181,0.588,0.764,1.16,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.906,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,2420,122,1.73,0.00921,0.568,1.73,1.73,1.73,211,2022-01-05 13:34:00,2022-01-14 07:11:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2022-01-05,"",NA,205,1917,1921,346
"AU","eGylle","22A","FoulumgårdD","4","1",2022-01-05 13:50:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER7","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:4.T:AER7.R:1.R2:.T:2022-01-05 13:50:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.27,NA,NA,NA,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.47,NA,2.49,1.72,NA,NA,0.16,7.9,2022-01-05 13:50:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,21,NA,"05-01-2022 13:50","05-01-2022 13:50","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:4.T:AER7.R:1.R2:.T:2022-01-05 13:50:00","D:1.I:AU.Pr:eGylle.E:22A","","Pedersen, Johanna",61.7,NA,1.11,1.94,4.09,7.09,10,11.6,12.5,14.7,16.1,16.1,NA,1.11,1.94,4.09,7.09,10,11.6,12.5,14.7,16.1,16.1,NA,0.0179,0.0314,0.0663,0.115,0.162,0.187,0.203,0.239,0.261,0.261,NA,0,0,0,0,0,0,0,0,0,0,NA,1.85,1.23,0.533,-0.823,0.167,0.58,0.755,1.18,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.126,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420,2540,122,1.73,0.00226,0.139,1.73,1.73,1.73,211,2022-01-05 13:50:00,2022-01-14 07:27:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2022-01-05,"",NA,205,1918,1922,346
"AU","eGylle","22A","FoulumgårdD","5","2",2022-01-05 13:58:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx","AER54","Wind tunnel",NA,NA,"D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:5.T:AER54.R:2.R2:.T:2022-01-05 13:58:00.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.27,NA,NA,NA,1.38,"Yes","No","mix","Primarily cattle slurry, but also some pig slurry and silage",NA,"Slurry","Anaerobic digestion",NA,NA,4.47,NA,2.49,1.72,NA,NA,0.16,7.9,2022-01-05 13:58:00,"bsth",35.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",10,NA,NA,NA,22,NA,"05-01-2022 13:58","05-01-2022 13:58","D:1.I:AU.Pr:eGylle.F:../../data-submitted/03/AU/ALFAM2_template_6_1_220317_JP_21CD22A.xlsx.E:22A.F:FoulumgårdD.P:5.T:AER54.R:2.R2:.T:2022-01-05 13:58:00","D:1.I:AU.Pr:eGylle.E:22A","","Pedersen, Johanna",61.7,NA,4.17,6.76,13.6,21.7,26.6,29.2,30.8,34.2,36.1,36.1,NA,4.17,6.76,13.6,21.7,26.6,29.2,30.8,34.2,36.1,36.1,NA,0.0676,0.109,0.221,0.352,0.431,0.472,0.5,0.554,0.585,0.585,NA,0,0,0,0,0,0,0,0,0,0,NA,1.85,1.23,0.533,-0.738,0.219,0.627,0.787,1.21,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.906,NA,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540,2660,122,1.73,0.0109,0.674,1.73,1.73,1.73,211,2022-01-05 13:58:00,2022-01-14 07:35:00,2,NA,2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt","Stubble","Mix","Band spread or trailing hose","bsth","None",2022-01-05,"",NA,205,1919,1923,346
